2004-07-01,72.97
2004-06-01,71.4
2004-05-01,70
2004-04-01,68.41
2004-03-01,67.41
2004-02-01,66.33
2004-01-01,65.2
2003-12-01,60.6
2003-11-01,55.92
2003-10-01,51.35
2003-09-01,49.73
2003-08-01,48.12
2003-07-01,46.37
2003-06-01,44.52
2003-05-01,42.56
2003-04-01,40.58
2003-03-01,39.6
2003-02-01,38.67
2003-01-01,37.6
2002-12-01,38.63
2002-11-01,39.74
2002-10-01,40.91
2002-09-01,39.48
2002-08-01,38.11
2002-07-01,36.64
2002-06-01,35.73
2002-05-01,34.8
2002-04-01,34.06
2002-03-01,34.24
2002-02-01,34.37
2002-01-01,34.45
2001-12-01,35.99
2001-11-01,37.6
2001-10-01,39.14
2001-09-01,43.24
2001-08-01,47.17
2001-07-01,50.95
2001-06-01,55.04
2001-05-01,59.31
2001-04-01,63.58
2001-03-01,65.85
2001-02-01,68.26
2001-01-01,70.84
2000-12-01,72.55
2000-11-01,74.34
2000-10-01,76.21
2000-09-01,75.76
2000-08-01,74.92
2000-07-01,74.24
2000-06-01,74.17
2000-05-01,73.79
2000-04-01,73.37
2000-03-01,72.63
2000-02-01,71.7
2000-01-01,70.56
1999-12-01,68.5
1999-11-01,66.49
1999-10-01,64.55
1999-09-01,63.41
1999-08-01,62.11
1999-07-01,60.84
1999-06-01,59.54
1999-05-01,58.23
1999-04-01,57.34
1999-03-01,57.18
1999-02-01,56.92
1999-01-01,56.72
1998-12-01,56.88
1998-11-01,57.07
1998-10-01,57.4
1998-09-01,57.91
1998-08-01,58.42
1998-07-01,58.94
1998-06-01,59.3
1998-05-01,59.7
1998-04-01,60.1
1998-03-01,60.3
1998-02-01,60.5
1998-01-01,60.71
1997-12-01,61.1
1997-11-01,61.53
1997-10-01,62.15
1997-09-01,62.26
1997-08-01,62.33
1997-07-01,62.36
1997-06-01,62.28
1997-05-01,62.08
1997-04-01,62
1997-03-01,61.38
1997-02-01,60.79
1997-01-01,60.2
1996-12-01,58.79
1996-11-01,57.48
1996-10-01,56.24
1996-09-01,55.85
1996-08-01,55.39
1996-07-01,54.92
1996-06-01,54.5
1996-05-01,54.15
1996-04-01,53.9
1996-03-01,54.13
1996-02-01,54.27
1996-01-01,54.54
1995-12-01,55.16
1995-11-01,55.77
1995-10-01,56.61
1995-09-01,56.32
1995-08-01,56.06
1995-07-01,55.66
1995-06-01,54.75
1995-05-01,53.84
1995-04-01,53
1995-03-01,52.11
1995-02-01,51.26
1995-01-01,50.39
1994-12-01,48.6
1994-11-01,46.86
1994-10-01,45.1
1994-09-01,44.04
1994-08-01,43.04
1994-07-01,41.98
1994-06-01,40.73
1994-05-01,39.37
1994-04-01,38.03
1994-03-01,37.7
1994-02-01,37.37
1994-01-01,37.01
1993-12-01,36.18
1993-11-01,35.37
1993-10-01,34.68
1993-09-01,34.14
1993-08-01,33.62
1993-07-01,33
1993-06-01,33.34
1993-05-01,33.67
1993-04-01,34.06
1993-03-01,33.75
1993-02-01,33.43
1993-01-01,33.17
1992-12-01,32.53
1992-11-01,31.97
1992-10-01,31.47
1992-09-01,30.99
1992-08-01,30.5
1992-07-01,29.98
1992-06-01,29.58
1992-05-01,29.12
1992-04-01,28.65
1992-03-01,28.67
1992-02-01,28.64
1992-01-01,28.55
1991-12-01,29.67
1991-11-01,30.87
1991-10-01,32.02
1991-09-01,33.12
1991-08-01,34.17
1991-07-01,35.18
1991-06-01,36.22
1991-05-01,37.25
1991-04-01,38.24
1991-03-01,38.54
1991-02-01,38.84
1991-01-01,39.32
1990-12-01,39.56
1990-11-01,39.9
1990-10-01,40.39
1990-09-01,40.43
1990-08-01,40.49
1990-07-01,40.35
1990-06-01,40.83
1990-05-01,41.18
1990-04-01,41.51
1990-03-01,42.51
1990-02-01,43.48
1990-01-01,44.71
1989-12-01,45.32
1989-11-01,45.96
1989-10-01,46.72
1989-09-01,47.88
1989-08-01,48.97
1989-07-01,50.1
1989-06-01,50.05
1989-05-01,50.16
1989-04-01,50.31
1989-03-01,49.78
1989-02-01,49.17
1989-01-01,48.59
1988-12-01,47.99
1988-11-01,47.32
1988-10-01,46.77
1988-09-01,46.36
1988-08-01,45.81
1988-07-01,45.27
1988-06-01,43.3
1988-05-01,41.3
1988-04-01,39.34
1988-03-01,38.74
1988-02-01,38.05
1988-01-01,37.38
1987-12-01,36.21
1987-11-01,35.09
1987-10-01,34
1987-09-01,33.14
1987-08-01,32.28
1987-07-01,31.32
1987-06-01,31.93
1987-05-01,32.53
1987-04-01,33.21
1987-03-01,32.89
1987-02-01,32.57
1987-01-01,32.3
1986-12-01,32.6
1986-11-01,32.92
1986-10-01,33.22
1986-09-01,33.26
1986-08-01,33.23
1986-07-01,33.12
1986-06-01,33.16
1986-05-01,33.1
1986-04-01,32.9
1986-03-01,32.82
1986-02-01,32.79
1986-01-01,32.95
1985-12-01,33.52
1985-11-01,34.06
1985-10-01,34.67
1985-09-01,35.06
1985-08-01,35.4
1985-07-01,35.76
1985-06-01,36.46
1985-05-01,37.2
1985-04-01,37.97
1985-03-01,38.3
1985-02-01,38.7
1985-01-01,38.96
1984-12-01,38.89
1984-11-01,38.84
1984-10-01,38.88
1984-09-01,38.78
1984-08-01,38.65
1984-07-01,38.51
1984-06-01,37.88
1984-05-01,37.23
1984-04-01,36.67
1984-03-01,35.75
1984-02-01,34.93
1984-01-01,34.14
1983-12-01,33.59
1983-11-01,33.05
1983-10-01,32.56
1983-09-01,32.13
1983-08-01,31.66
1983-07-01,31.19
1983-06-01,31.14
1983-05-01,31.2
1983-04-01,31.28
1983-03-01,31.45
1983-02-01,31.69
1983-01-01,31.93
1982-12-01,32.58
1982-11-01,33.26
1982-10-01,34.15
1982-09-01,34.72
1982-08-01,35.32
1982-07-01,36.01
1982-06-01,37
1982-05-01,37.93
1982-04-01,38.64
1982-03-01,39.06
1982-02-01,39.68
1982-01-01,40.28
1981-12-01,40.33
1981-11-01,40.38
1981-10-01,40.39
1981-09-01,40.54
1981-08-01,40.64
1981-07-01,40.84
1981-06-01,40.82
1981-05-01,40.73
1981-04-01,40.61
1981-03-01,41.12
1981-02-01,41.77
1981-01-01,42.33
1980-12-01,42.56
1980-11-01,42.73
1980-10-01,42.97
1980-09-01,43.62
1980-08-01,44.24
1980-07-01,44.54
1980-06-01,45.39
1980-05-01,46.17
1980-04-01,47.06
1980-03-01,47.34
1980-02-01,47.53
1980-01-01,47.76
1979-12-01,48.01
1979-11-01,48.22
1979-10-01,48.35
1979-09-01,48.14
1979-08-01,47.89
1979-07-01,47.67
1979-06-01,47.41
1979-05-01,47.24
1979-04-01,46.97
1979-03-01,46.31
1979-02-01,45.66
1979-01-01,44.9
1978-12-01,44.18
1978-11-01,43.43
1978-10-01,42.89
1978-09-01,42.81
1978-08-01,42.55
1978-07-01,42.46
1978-06-01,42.54
1978-05-01,42.51
1978-04-01,42.46
1978-03-01,42.76
1978-02-01,42.99
1978-01-01,43.23
1977-12-01,43.13
1977-11-01,43.1
1977-10-01,43
1977-09-01,42.74
1977-08-01,42.52
1977-07-01,42.32
1977-06-01,42.15
1977-05-01,41.87
1977-04-01,41.76
1977-03-01,41.8
1977-02-01,42.01
1977-01-01,41.98
1976-12-01,41.61
1976-11-01,41.17
1976-10-01,40.87
1976-09-01,40.59
1976-08-01,40.37
1976-07-01,40.15
1976-06-01,39.49
1976-05-01,38.93
1976-04-01,38.19
1976-03-01,37.24
1976-02-01,36.31
1976-01-01,35.36
1975-12-01,35.17
1975-11-01,35.16
1975-10-01,35.04
1975-09-01,35.55
1975-08-01,35.89
1975-07-01,36.61
1975-06-01,37.63
1975-05-01,38.63
1975-04-01,39.53
1975-03-01,40.38
1975-02-01,41.36
1975-01-01,42.23
1974-12-01,42.89
1974-11-01,43.61
1974-10-01,44.38
1974-09-01,44.33
1974-08-01,44.21
1974-07-01,43.97
1974-06-01,43.67
1974-05-01,43.6
1974-04-01,43.12
1974-03-01,43.3
1974-02-01,43.54
1974-01-01,43.54
1973-12-01,42.97
1973-11-01,42.44
1973-10-01,41.94
1973-09-01,41.21
1973-08-01,41.07
1973-07-01,40.33
1973-06-01,39.81
1973-05-01,39.24
1973-04-01,38.72
1973-03-01,38.33
1973-02-01,37.9
1973-01-01,37.24
1972-12-01,36.8
1972-11-01,36.31
1972-10-01,35.95
1972-09-01,35.69
1972-08-01,35.48
1972-07-01,35.29
1972-06-01,35.08
1972-05-01,34.81
1972-04-01,34.6
1972-03-01,34.44
1972-02-01,34.43
1972-01-01,34.19
1971-12-01,33.81
1971-11-01,33.27
1971-10-01,32.81
1971-09-01,32.57
1971-08-01,32.47
1971-07-01,32.3
1971-06-01,32.36
1971-05-01,32.28
1971-04-01,32.17
1971-03-01,32.07
1971-02-01,31.96
1971-01-01,31.78
